-3.022021148,5.091043163
-7.954929654,3.842654823
-6.377254855,3.689539039
-7.825871057,2.645730871
-7.107207734,0.499017702
-9.10597801,4.835055762
-5.197136052,3.033345219
-5.630017668,2.489799566
-8.508000233,1.330118381
-4.271947003,2.747581078
-7.087523998,0.661602332
-2.874928177,0.015410592
-8.807574875,3.641415464
-8.540988047,3.430335333
-6.59710978,1.798081574
-6.154889007,3.396788494
-8.788347501,1.87707269
-9.695783944,3.083045968
-4.42885472,-0.93108253
-5.130041991,0.500314119
-6.995099073,5.422236232
-7.145585229,1.726150088
-6.133781725,3.063918155
-7.562449778,2.993356683
-6.359258764,1.60054268
-6.586500725,-0.337649282
-6.348982944,2.170334782
-3.53549036,2.631891699
-1.09903465,-1.631189867
-10.0592074,2.518071447
-11.86913155,3.016234302
-7.411386196,1.990819996
-6.624979126,-0.022847237
-7.84140407,0.878313413
-3.161616385,2.498999127
-6.126231024,3.648149016
-6.730013013,0.817064033
-10.73412315,2.094303447
-6.12689723,2.569305114
-10.43422641,-0.870739623
-8.635500345,0.684363579
-7.375527365,4.201053768
-5.596618291,0.516607262
-4.855231416,-0.705021655
-7.515898563,2.224667798
-7.960332848,0.018445633
-4.420960983,1.629351376
-9.361467314,0.850862845
-8.237226537,0.676195545
-6.087459469,3.818569998
-5.93595903,5.140355797
-7.276629757,0.807631691
-6.859781291,0.593705451
-6.647142028,6.678847286
-7.508687135,3.36229837
-6.924074427,-0.080811199
-5.040619475,5.530649018
-5.007065565,0.323662841
-6.995748489,-1.73662617
-11.56468907,6.618349247
-5.127263388,4.051011163
-6.524216599,-0.621708586
-6.840379841,2.490314802
-4.542390097,5.464899756
-5.399656583,1.287879073
-10.74748236,2.435242081
-8.580709109,2.199341508
-9.268648217,-1.64526021
-3.992114759,-0.303267363
-6.58518184,1.183943846
-8.038129468,4.011751666
-7.532849608,2.041269352
-5.62850875,0.142814982
-7.725883262,1.117534228
-6.784754362,2.776988109
-4.749666964,0.890603886
-8.91741388,2.930067595
-4.666049656,1.577050329
-8.323673623,2.141098503
-8.447101418,3.176187921
-6.444194517,2.398169888
-3.201239883,1.004290558
-7.108992813,-1.780656352
-4.337435378,1.315556029
-5.416536199,2.998485186
-5.1741768,1.545100665
-8.595550129,4.459491588
-6.346352719,2.638623867
-9.675161653,0.320318033
-7.733809914,0.934743418
-4.939557366,1.15628201
-7.671642583,1.13969598
-8.799025613,-0.841762015
-5.669546569,4.42983923
-7.921648873,2.797788776
-6.188883634,3.558988152
-7.274345113,1.73509031
-7.654000752,5.194682604
-5.9587345,0.731133716
-5.885857867,2.690236691
-5.971514169,-1.735995989
-6.319948609,3.694100038
-4.534163697,2.349519902
-7.928422367,3.339465865
-8.933985522,2.161219636
-7.774574121,-1.237723486
-4.706836031,1.816575288
-5.239829096,1.314594958
-4.970097456,-2.839843451
-8.630770133,1.796261145
-4.957582542,3.03375641
-7.485307903,1.14408252
-9.046096054,2.473681227
-6.933981196,0.044408246
-7.533465005,1.514773392
-6.054666527,3.318905268
-7.450445558,2.731702394
-9.580410142,-0.813054791
-6.221494122,4.068282076
-3.74804392,1.645432974
-5.415152843,3.203182059
-5.629868453,1.53566808
-6.453404023,3.56937895
-7.960291925,2.222461785
-4.987662026,2.513867124
-6.139897518,-2.500627526
-7.665683243,2.248838582
-2.850730661,0.385750695
-8.29859059,1.350240128
-5.5092983,-2.958455083
-6.844787026,0.676454299
-8.448740079,1.638654067
-5.328959527,0.431290655
-5.562739857,2.701534381
-7.768549771,1.355688063
-10.07509321,-0.877928143
-5.869956893,0.709812328
-8.998929326,1.60339138
-10.24757009,2.44020172
-5.446906029,2.412810852
-9.059068947,6.381711573
-5.342038043,0.942385668
-6.148778001,2.386508459
-8.42900362,1.001816198
-6.801983845,-0.04826714
-5.980828253,2.237958317
-5.045187948,4.078485175
-8.735441274,1.558879494
-6.616760906,6.495855663
-9.911592773,3.634321977
-6.456920265,-0.429453798
-5.477612481,0.638220662
-7.874501872,3.621797944
-7.082864789,-3.890896147
-7.462285187,1.607195901
-4.094466294,0.316572696
-7.787766814,-1.877176257
-3.453540367,-0.655374693
-4.950076638,-2.423297795
-2.00701006,-0.199629114
-9.070696854,0.68324764
-4.450990137,3.980517073
-4.089540081,0.531984299
-4.348260745,-0.696895336
-7.285801992,1.554022943
-4.438840157,2.51997163
-9.826862862,1.753294273
-6.158808676,2.301369412
-5.921202056,0.317738783
-3.715046568,0.16087683
-7.261678232,0.219890514
-7.786790288,2.476446469
-5.22456289,1.493829098
-8.283089687,-0.251469681
-8.475920781,-0.910929003
-7.039622113,3.146269463
-3.492354887,1.557445431
-9.010918225,4.633679614
-3.476999104,-0.427486045
-9.153176978,-1.02667399
-7.274516351,0.031156866
-7.89971224,-1.355623181
-7.6892436,0.467576443
-9.476117367,-0.463998116
-5.758470035,1.462169855
-8.525104152,1.035715927
-7.389523027,-1.276839425
-7.415885644,1.049236047
-5.125531727,1.089284454
-4.119173828,-0.045434731
-9.724371673,3.627365307
-6.477147582,-1.029116123
-7.319581506,1.253130773
-9.009460798,1.753626698
-7.14732484,1.942902086
-6.649930962,-0.163174016
-6.418508238,4.054160345
-6.976960383,1.166416507
-6.750210774,-2.55632303
-6.766323905,4.294096038
-10.80792902,3.179617508
-6.320430301,1.787635266
-7.284168451,1.984570781
-7.723947951,0.984284932
-5.700565415,1.20877647
-8.915752191,0.754723204
-6.659976784,1.990750739
-4.755431549,1.793794745
-7.57325087,5.024662204
-6.450500961,-0.232788993
-8.781604618,4.013072157
-5.891693169,3.560757198
-8.696890787,2.7677684
-6.565140119,-0.562402642
-10.29398837,4.234535543
-9.809297783,-0.188566017
-6.499483533,-0.653238833
-8.004517854,1.761533387
-4.961743859,2.86059572
-7.212392225,2.875935004
-6.540292851,2.994021591
-6.266591728,4.141156731
-8.382784309,1.587337722
-7.482823766,2.90829276
-7.610897706,1.545265183
-6.017100244,0.746750095
-5.444366925,-0.248244763
-8.798374607,1.021794382
-10.00646427,-2.294699742
-4.181513986,1.832588952
-7.167042817,3.049825436
-7.00610083,2.349101394
-5.184931218,2.456058401
-8.964450677,5.585567914
-4.23610046,-1.399543001
-2.628416061,0.631245113
-4.071789336,4.947753369
-4.929662578,2.381839785
-8.856995084,-0.59498804
-3.70798433,-0.158802685
-5.667207475,0.126161714
-7.920128883,-0.990287556
-4.003376233,1.801079199
-6.170013688,0.966608014
-5.915380494,1.662162523
-6.524328927,-1.060247379
-6.917993413,1.673128269
-8.059652311,0.397035391
-4.503248701,2.191894511
-5.473739821,-1.487730579
-2.144440015,7.338814093
2.677315176,9.636793997
5.107289552,11.34553115
-0.590658604,6.786537794
2.329765151,8.226170722
1.451733783,8.379600602
2.077551701,5.426150649
-1.30971857,9.436318121
-1.244215837,5.74056103
3.5552675,1.945116701
0.691091156,5.61635192
-0.666518283,9.619763771
0.961441552,5.127040526
-0.506823411,8.107242901
0.767564082,3.268957621
-0.563769673,7.744092017
0.697736293,7.424061602
0.780776625,5.102335682
0.52665372,4.428737461
-0.353840878,5.403765403
2.259154036,6.66499092
1.437736345,5.42186056
-2.960643284,7.519684435
-0.669791048,5.648021476
1.403716832,6.485139791
-0.595569382,4.282493843
4.81088516,8.035411396
1.846673003,7.264766327
-2.236864135,4.386726662
0.738040889,7.29477335
0.601408779,9.239896951
-4.476571619,5.746932985
2.091010451,6.566870497
3.003912382,3.22038454
2.917059496,3.877628198
2.873316043,7.777983519
2.572224266,6.577604216
2.946517753,6.237602063
1.705049975,4.492053985
2.36347713,4.699283063
2.863912663,2.682483035
2.090549043,8.203762185
-1.484085699,9.158419427
-0.291892869,7.273451125
0.932887719,8.887552712
1.049535416,6.41167123
5.577237518,6.439432928
2.502867503,7.417642568
0.550957293,2.825289746
-0.240132144,8.778453275
1.588306346,8.771769684
2.940091098,5.762506974
2.268563497,5.216149031
-1.841156057,9.601308017
1.003030084,8.597143207
0.601184522,7.075020849
1.839484466,5.491980031
-0.010937242,9.676085065
1.728813956,8.151376767
-1.366538587,6.097832137
0.474104429,9.194280005
2.505415579,10.57595992
-0.550984807,10.93840056
4.150223111,5.98315228
0.708205061,6.840487584
2.150698557,9.846583252
1.671357738,4.292232854
2.892507569,6.566698794
1.377191473,3.265414978
3.025787142,3.25222744
1.973401445,7.767060972
0.47700438,9.950466468
1.660617052,7.779759798
1.550427983,3.210838805
1.218388651,7.273568181
1.113713265,6.565992296
0.875536506,4.861497952
2.877700924,5.81411898
0.177088857,8.099499707
0.603179167,9.093539955
-0.526723207,5.150891142
2.182072213,10.5859063
-1.442628159,7.386873765
-1.180356693,7.331742528
3.959041432,9.705199633
-0.862992965,5.4966738
2.400577952,5.064598617
0.583655079,7.517365325
1.085957574,7.804245863
2.788507073,4.171490127
0.755812729,4.962295153
-0.393060949,6.112180436
2.34250162,7.447200925
0.567774003,4.947317523
2.891310715,8.256335997
-1.803864329,7.503275591
3.185434176,6.258639188
-0.363259012,7.528916578
0.423197067,3.277768936
4.191778897,7.017966353
1.625858533,3.805117915
3.191621169,4.988167497
1.322700502,1.906083904
0.696712829,4.492146315
1.61395498,8.437588044
1.442028812,7.856075376
3.413104368,5.909510749
3.239100687,6.90239921
4.669621379,9.526978262
0.519767701,5.137379531
0.931863383,8.754040729
2.912116189,7.395165722
1.192945063,10.16726015
1.231342953,8.650658834
0.027141739,7.087668353
0.311939137,4.594877458
3.227392604,3.530147764
1.569250741,7.188834665
0.242702347,12.98216463
0.248395134,3.842774743
1.022536016,8.007746306
2.446423438,3.676236138
2.643637808,6.238045836
3.715824337,6.249957113
3.178159408,6.714451579
-0.185533827,7.567798608
4.49922875,6.381575935
-3.326417654,4.635433876
3.124752126,7.719142107
0.478694123,6.075799579
0.409662335,6.588807571
1.794794746,7.180370679
3.309912601,8.199281774
-0.328524382,5.367155196
2.263522473,4.883952896
3.672688696,6.899703446
1.103428997,7.646659248
1.540470499,6.432583107
4.043711885,3.443434356
-0.177101644,8.624057141
3.033228935,6.206782002
-0.131506458,9.56906296
-2.065755776,4.529606107
0.127363636,1.01877745
-0.851231281,4.897683656
1.376606922,7.893739727
4.524827871,10.09009536
2.757503839,12.17173286
4.06872624,7.67104791
-1.673372947,8.081791592
-1.004836779,8.036720409
5.855826575,4.544381106
-1.382950533,3.646250144
-1.671393902,9.254614098
0.868651957,5.422786006
4.584410649,4.422015315
4.281899509,7.575320262
3.215762752,4.122075859
3.252606986,6.142256032
0.574591486,7.590140775
1.189674857,5.527358602
-0.568803656,5.483820809
-1.818844264,8.482825601
3.352016479,8.499116262
0.939002382,5.429952121
1.948749713,6.634500032
1.190213717,7.58774593
3.052551608,6.160870908
-1.863276021,5.258307647
4.521395431,3.945316127
2.472636729,4.69539618
-0.959363916,2.142782941
3.383348225,7.812635444
3.711170196,8.276629733
2.299388152,11.69944883
2.771340136,3.727226539
1.400477784,11.67716169
4.840292316,6.353832307
3.11236712,2.92609967
0.870701936,11.83318985
1.485154757,5.648898466
-1.552358067,5.843417411
2.183606456,7.084606281
1.768202988,4.741050214
1.200787911,9.71001227
2.831139385,3.017933575
3.338539281,3.01121549
4.518206233,8.906302897
1.086690009,9.837730042
1.067048634,5.473242188
4.660986072,3.788251896
3.459125633,8.722257937
0.160486125,7.604852336
0.83534883,9.823821996
1.964141053,6.378584503
3.648865396,7.990289922
0.488578849,5.23643216
5.048729978,5.772350524
2.592534217,8.150668306
1.037475511,6.201776038
3.958820021,6.291497706
0.895476233,3.921416663
-0.113873272,7.298063594
1.638688476,6.167360772
1.17040523,9.112757358
1.690240701,7.621913699
6.487771961,6.510785691
3.380669756,9.020346423
2.00510944,8.161054554
-1.299141791,5.372781743
-0.19747818,5.838510816
6.999807079,5.655470669
1.859722569,6.079453657
0.255815831,5.828571093
4.19019531,6.673862568
-1.2363705,8.081789111
0.150793013,8.194426691
5.078324158,9.729109463
-0.062203687,8.496480276
2.846671738,5.322052838
-0.696989553,11.5602201
0.419983137,10.19410083
3.676643936,4.725726575
2.817655215,8.977056409
0.936396969,2.120813876
-0.70062018,2.891298941
4.969811781,9.71905006
-1.160516949,11.12959682
6.17525336,5.600230658
3.351177198,4.039978901
1.510985461,8.985613572
2.22036013,7.366114239
0.615204833,8.221785227
0.691113558,4.674560848
5.198114666,8.680086563
5.348568298,8.248323742
-0.986732046,4.901608846
1.786323571,4.829792254
3.981454785,7.780909937
-0.538471733,8.850228693
3.485106907,8.161057359
0.474359536,2.509832742
2.485890881,4.708610832
2.008894815,8.360065997
-0.993314699,4.585251117
2.446319074,0.058351484
0.968203215,8.666248119
4.50540288,7.735181561
1.881542866,7.427728986
3.72713487,3.617362524
-2.920536922,-7.314050504
-5.933554562,-3.45736928
-2.855951528,-5.289364265
-4.68104124,-7.500855047
-1.319053021,-8.639530408
-2.886374963,-6.712026841
-1.98581043,-8.138124597
-0.212801616,-3.7424998
0.432360131,-12.0165238
-0.150489192,-2.673465992
-2.85250951,-5.55573944
-5.197594408,-7.068115264
-0.933890886,-8.730261305
-2.855963273,-5.164186834
-0.59820869,-5.033733542
-3.406941697,-4.359970953
0.058450297,-8.916253055
-1.362507669,-7.46303024
-4.174445422,-5.596590894
-3.668561375,-2.92220125
-0.91063153,-5.867843945
